N,drug_name,event_name,drug_id,event_id,comment
-1,Triptorelin: Triptorelin,Mood altered: Mood swings (finding)|Disturbance in mood (finding),1343039,18963009|48079002,
-1,Rocuronium: Rocuronium,Wheezing: Wheezing (finding),19003953,56018004,
-1,Oxazepam: Oxazepam,Abnormal behaviour: Abnormal behavior (finding),724816,25786006,
-1,Zoledronic acid: zoledronic acid,Mouth swelling: Edema of oral soft tissues (disorder),1524674,9067002,
-1,Desloratadine: desloratadine,Epilepsy: Epilepsy (disorder)|Refractory epilepsy (disorder)|Symptomatic generalized epilepsy (disorder)|Epileptic seizure (finding),1103006,84757009|445355009|71831005|313307000,
-1,Everolimus: everolimus,Mouth haemorrhage: Bleeding from mouth (finding),19011440,22490002,
-1,Fingolimod: fingolimod,Oral fungal infection: Oral mucosal fungal disease (disorder),40226579,235068006,
-1,Everolimus: everolimus,Tooth abscess: Dental abscess (disorder)|Periapical abscess (disorder),19011440,299709002|196341005,
-1,Clarithromycin: Clarithromycin,Deafness unilateral: Asymmetrical hearing loss (disorder),1750500,427772009,
-1,Atropine: Atropine,Eyelid oedema: Edema of eyelid (disorder),914335,89091004,
-1,Ornidazole: Ornidazole,Dysgeusia: Taste sense altered (finding)|Metallic taste (finding),19024197,271801002|11193009,
-1,Doxycycline: Doxycycline,Vaginal infection: Infective vaginitis (disorder)|Vaginitis (disorder),1738521,237091009|30800001,
-1,Cabazitaxel: cabazitaxel,Bone pain: Bone pain (finding),40222431,12584003,
-1,Nimesulide: nimesulide,Chromaturia: Discolored urine (finding),19069425,102867009,
-1,Cetirizine: Cetirizine,Enuresis: Nocturnal enuresis (finding)|Urinary incontinence of non-organic origin (finding),1149196,8009008|42112009,
-1,Ivabradine: ivabradine,Arrhythmia: Cardiac arrhythmia (disorder),46234437,698247007,
-1,Memantine: Memantine,Ataxia: Ataxia (finding),701322,20262006,
-1,Amitriptyline: Amitriptyline,Obesity: Morbid obesity (disorder)|Obesity (disorder),710062,238136002|414916001,
-1,Etoricoxib: etoricoxib,Dermatitis allergic: Atopic dermatitis (disorder)|Cutaneous hypersensitivity (disorder),19011355,24079001|21626009,
-1,Pramipexole: Pramipexole,Increased appetite: Increased appetite (finding),720810,72405004,
-1,Bicalutamide: bicalutamide,Arrhythmia: Cardiac arrhythmia (disorder),1344381,698247007,
-1,Ertapenem: ertapenem,Psychotic disorder: Paranoid disorder (disorder)|Psychotic disorder (disorder),1717963,191667009|69322001,
-1,Azacitidine: Azacitidine,Abscess: Abscess (disorder),1314865,128477000,
-1,Capsaicin: Capsaicin,Hypersensitivity: Allergic reaction (disorder)|Allergic disposition (finding)|Environmental allergy (finding)|Hypersensitivity condition (finding)|Acute allergic reaction (disorder)|Hypersensitivity reaction (disorder),939881,419076005|609328004|426232007|473010000|241929008|421961002,
-1,Vincristine: Vincristine,Status epilepticus: Status epilepticus (disorder),1308290,230456007,
-1,Levobupivacaine: Levobupivacaine,Hypoaesthesia: Numbness of face (finding)|Numbness of lower limb (finding)|Numbness of upper limb (finding)|Hypesthesia (finding)|Numbness of hand (finding)|Numbness (finding)|Numbness of finger (finding)|Numbness of limbs (finding)|Numbness of foot (finding),19098741,309557009|309537005|298753001|397974008|309521004|44077006|309536001|310501001|309538000,
-1,Zolmitriptan: zolmitriptan,Pollakiuria: Finding of frequency of urination (finding)|Increased frequency of urination (finding),1116031,300471006|162116003,
-1,Iron: Iron,Dysaesthesia: Dysesthesia (finding),1360067,279079003,
-1,Agomelatine: Agomelatine,Migraine: Transformed migraine (disorder)|Migraine (disorder),36878783,427419006|37796009,
-1,Flurbiprofen: Flurbiprofen,Swollen tongue: Tongue swelling (finding),1156378,421262002,
-1,Temazepam: Temazepam,Restlessness: Restlessness (finding),836715,162221009,
-1,Atosiban: Atosiban,Dyspnoea: Dyspnea (finding)|Labored breathing (finding)|Difficulty breathing (finding),19122136,267036007|248549001|230145002,
-1,Fluconazole: Fluconazole,Lip oedema: Lip swelling (finding),1754994,699376002,
-1,Lercanidipine: lercanidipine,Blood pressure decreased: Finding of decreased blood pressure (finding),19015802,12763006,
-1,Bicalutamide: bicalutamide,Dry skin: Dry skin (finding),1344381,16386004,
-1,Bisoprolol: Bisoprolol,Nocturia: Nocturia (finding),1338005,139394000,
-1,Vincristine: Vincristine,Dysaesthesia: Dysesthesia (finding),1308290,279079003,
-1,Sertraline: Sertraline,Blepharospasm: Blepharospasm (disorder),739138,59026006,
-1,Sulfur hexafluoride: Sulfur Hexafluoride,Dysgeusia: Taste sense altered (finding)|Metallic taste (finding),45892833,271801002|11193009,
-1,Nortriptyline: Nortriptyline,Disorientation: Disorientated (finding),721724,62476001,
-1,Tamsulosin: tamsulosin,Anal incontinence: Incontinence of feces (finding),924566,72042002,
-1,Gliclazide: Gliclazide,Aphasia: Word finding difficulty (disorder)|Dysphasia (finding)|Aphasia (finding),19059796,229738006|20301004|87486003,
-1,Desloratadine: desloratadine,Depressed mood: Depressed mood (finding)|Feeling unhappy (finding),1103006,366979004|420038007,
-1,Cycloserine: Cycloserine,Dysarthria: Unable to articulate clearly (finding)|Slurred speech (finding)|Dysarthria (finding),1710446,286295003|289195008|8011004,
-1,Linezolid: linezolid,Hyperthermia: Body temperature above reference range (finding),1736887,50177009,
-1,Acetazolamide: Acetazolamide,Disorientation: Disorientated (finding),929435,62476001,
-1,Imiquimod: imiquimod,Herpes zoster: Herpes zoster (disorder),981691,4740000,
-1,Anastrozole: anastrozole,Pelvic pain: Pain in female pelvis (finding)|Pain in pelvis (finding),1348265,426702003|30473006,
-1,Sulfasalazine: Sulfasalazine,Tonsillitis: Tonsillitis (disorder)|Peritonsillar abscess (disorder)|Acute tonsillitis (disorder),964339,90176007|15033003|17741008,
-1,Amoxicillin: Amoxicillin,Tongue discomfort: Glossopyrosis (disorder),1713332,399044006,
-1,Cycloserine: Cycloserine,Sleep disorder: Dyssomnia (disorder)|Sleep disorder (disorder),1710446,44186003|39898005,
-1,Mebeverine: mebeverine,Palpitations: Pounding heart (finding)|Palpitations (finding)|Pulse fast (finding),19008994,248657009|80313002|86651002,
-1,Sotalol: Sotalol,Erectile dysfunction: Erectile dysfunction (disorder),1370109,860914002,
-1,Yellow fever vaccine: Yellow Fever Vaccine,Vaccination site pain: Injection site pain (disorder),559532,95388000,
-1,Azacitidine: Azacitidine,Skin lesion: Skin lesion (disorder),1314865,95324001,
-1,Dequalinium: Dequalinium,Headache: Chronic headache disorder (disorder)|Headache caused by drug (finding)|Frontal headache (finding)|Frequent headache (finding)|Headache (finding),19016063,431237007|294091000119104|267096005|712831003|25064002,
-1,Phenobarbital: Phenobarbital,Diplopia: Diplopia (disorder),734275,24982008,
-1,Fluconazole: Fluconazole,Oral discomfort: Burning mouth syndrome (disorder),1754994,399165002,
-1,Cyclophosphamide: Cyclophosphamide,Anal abscess: Perianal abscess (disorder),1310317,82127005,
-1,Iloprost: Iloprost,Cyanosis: Cyanosis (finding)|Peripheral cyanosis (finding)|Blue lips (finding),1344992,3415004|95442007|162743000,
-1,Oxazepam: Oxazepam,Dyskinesia: Spasmodic movement (finding)|Dyskinesia (finding)|Involuntary movement (finding)|Abnormal involuntary movement (disorder)|Uneven movement (finding)|Abnormal movement (finding),724816,249966004|9748009|267078001|260912008|249962002|225606002,
-1,Ramipril: Ramipril,Sensation of foreign body: Feeling of lump in throat (finding),1334456,267103008,
-1,Methotrexate: Methotrexate,Anal abscess: Perianal abscess (disorder),1305058,82127005,
-1,Ezetimibe: ezetimibe,Renal pain: Renal pain (finding),1526475,274279008,
-1,Moxifloxacin: moxifloxacin,Oral candidiasis: Candidiasis of mouth (disorder),1716903,79740000,
-1,Candesartan: candesartan,Head discomfort: Headache (finding),1351557,25064002,
-1,Allopurinol: Allopurinol,Mouth haemorrhage: Bleeding from mouth (finding),1167322,22490002,
-1,Teriflunomide: teriflunomide,Menstrual disorder: Disorder of menstruation (disorder),42900584,386804004,
-1,Agomelatine: Agomelatine,Nervousness: Feeling nervous (finding),36878783,424196004,
-1,Thiamphenicol: Thiamphenicol,Rash: Localized eruption of skin (disorder)|Generalized rash (disorder)|Eruption of skin (disorder),19137362,724877007|725119006|271807003,
-1,Azacitidine: Azacitidine,Oral candidiasis: Candidiasis of mouth (disorder),1314865,79740000,
-1,Desogestrel: Desogestrel,Hot flush: Flushing (disorder),1588000,238810007,
-1,Etoricoxib: etoricoxib,Laryngeal oedema: Edema of larynx (disorder)|Edema of glottis (disorder),19011355,51599000|111278002,
-1,Disulfiram: Disulfiram,Dysgeusia: Taste sense altered (finding)|Metallic taste (finding),735850,271801002|11193009,
-1,Irinotecan: irinotecan,Oral candidiasis: Candidiasis of mouth (disorder),1367268,79740000,
-1,Acamprosate: acamprosate,Rash maculo-papular: Maculopapular eruption (disorder),19043959,247471006,
-1,Ivermectin: Ivermectin,Vertigo: Vertigo (finding)|Peripheral vertigo (disorder),1784444,399153001|50438001,
-1,Lercanidipine: lercanidipine,Heart rate increased: Pulse fast (finding),19015802,86651002,
-1,Methotrexate: Methotrexate,Periodontitis: Periodontitis (disorder),1305058,41565005,
-1,Triptorelin: Triptorelin,Suicidal ideation: Planning suicide (finding)|Suicidal thoughts (finding)|Suicidal intent (finding),1343039,247650009|6471006|304594002,
-1,Dexamethasone: Dexamethasone,Macular oedema: Macular retinal edema (disorder),1518254,37231002,
-1,Lamivudine: Lamivudine,Candida infection: Candidiasis (disorder)|Infection caused by Candida albicans (disorder),1704183,78048006|83062006,
-1,Letrozole: letrozole,Pain in jaw: Jaw pain (finding),1315946,274667000,
-1,Nortriptyline: Nortriptyline,Dysarthria: Unable to articulate clearly (finding)|Slurred speech (finding)|Dysarthria (finding),721724,286295003|289195008|8011004,
-1,Tenofovir: Tenofovir,Candida infection: Candidiasis (disorder)|Infection caused by Candida albicans (disorder),19011093,78048006|83062006,
-1,Cholera vaccine: Cholera Vaccine,Decreased appetite: Decrease in appetite (finding)|Loss of appetite (finding),595252,64379006|79890006,
-1,Tacrolimus: Tacrolimus,Appendicitis: Appendicitis (disorder)|Acute appendicitis (disorder),950637,74400008|85189001,
-1,Nimesulide: nimesulide,Lip swelling: Lip swelling (finding),19069425,699376002,
-1,Mebeverine: mebeverine,Dyspepsia: Heartburn (finding)|Indigestion (finding)|Abnormal digestive tract function (finding),19008994,16331000|162031009|61578001,
-1,Rivaroxaban: rivaroxaban,Paraplegia: Paraplegia (disorder),40241331,60389000,
-1,Cycloserine: Cycloserine,Irritability: Feeling irritable (finding),1710446,55929007,
-1,Melatonin: Melatonin|MELATONIN RAPID RELEASE GELCAPS 10 MG - melatonin rapid release gelcaps tablet,Dry mouth: Xerostomia (disorder),1301152|1301152,87715008,
-1,Leflunomide: leflunomide,Oral herpes: Herpes labialis (disorder),1101898,1475003,
-1,Iron: Iron,Skin hyperpigmentation: Hyperpigmentation of skin (disorder),1360067,49765009,
-1,Dexketoprofen: Dexketoprofen,Anaphylactic reaction: Food anaphylaxis (disorder)|Anaphylaxis caused by venom (disorder)|Exercise anaphylaxis (disorder)|Anaphylaxis (disorder)|Drug-induced anaphylaxis (disorder),19056874,91941002|241930003|241952007|39579001|241937000,
-1,Glatiramer: Glatiramer,Paresis: Muscle weakness (finding),751889,26544005,
-1,Alteplase: alteplase,Pharyngeal oedema: Edema of pharynx (disorder),1347450,2129002,
-1,Nimesulide: nimesulide,Mouth ulceration: Ulcer of mouth (disorder),19069425,26284000,
-1,Vincristine: Vincristine,Skin necrosis: Skin necrosis (disorder),1308290,95347000,
-1,Ketotifen: Ketotifen,Nervousness: Feeling nervous (finding),986117,424196004,
-1,Iron: Iron,Faeces hard: Hard stool (finding),1360067,75295004,
-1,Leflunomide: leflunomide,Oral pain: Sore mouth (finding)|Painful mouth (finding),1101898,162011005|102616008,
-1,Linezolid: linezolid,Deafness: Low frequency deafness (disorder)|Complete deafness (disorder)|Deafness symptom (disorder)|High frequency deafness (disorder)|Toxic deafness (disorder)|Hearing loss (disorder),1736887,42538001|8531006|272033007|232326009|37635004|15188001,
-1,Mepivacaine: Mepivacaine,Loss of consciousness: Loss of consciousness (finding)|Syncope (disorder)|Unconscious (finding),702774,419045004|271594007|418107008,
-1,Melatonin: Melatonin|MELATONIN RAPID RELEASE GELCAPS 10 MG - melatonin rapid release gelcaps tablet,Muscle spasms: Cramp (finding)|Cramp of muscle of bilateral lower limbs (finding)|Cramp in lower leg associated with rest (finding)|Spasm (finding)|Cramp in lower limb (finding)|Spasm of back muscles (finding),1301152|1301152,55300003|15639921000119107|102549009|45352006|449917004|203095000,
-1,Dabigatran: dabigatran,Facial paresis: Weakness of face muscles (finding),45775372,95666008,
-1,Tamsulosin: tamsulosin,Dry throat: Pharyngeal dryness (finding),924566,102618009,
-1,Tamoxifen: Tamoxifen,Pelvic pain: Pain in female pelvis (finding)|Pain in pelvis (finding),1436678,426702003|30473006,
-1,Methotrexate: Methotrexate,Paronychia: Paronychia (disorder),1305058,71906005,
-1,Nitrofurantoin: Nitrofurantoin,Renal pain: Renal pain (finding),920293,274279008,
-1,Dequalinium: Dequalinium,Pyrexia: Spiking fever (finding)|Low grade pyrexia (finding)|Pyrexia of unknown origin (finding)|Fever (finding)|Body temperature above reference range (finding)|Feeling feverish (finding)|Fever with chills (finding),19016063,102496004|304213008|7520000|386661006|50177009|103001002|274640006,
-1,Tacrolimus: Tacrolimus,Anal abscess: Perianal abscess (disorder),950637,82127005,
-1,Melatonin: Melatonin|MELATONIN RAPID RELEASE GELCAPS 10 MG - melatonin rapid release gelcaps tablet,Feeling abnormal: Feeling abnormal (finding)|Muzzy headed (finding)|Feeling bad (finding)|Malaise (finding),1301152|1301152,788375006|248224004|225013001|367391008,
-1,Leflunomide: leflunomide,Rash pustular: Pustular rash (morphologic abnormality),1101898,48055004,
-1,Magnesium sulfate: Magnesium Sulfate,Bradycardia: Bradycardia (finding),19093848,48867003,
-1,Pyrazinamide: Pyrazinamide,Skin hyperpigmentation: Hyperpigmentation of skin (disorder),1759455,49765009,
-1,Brimonidine: brimonidine,Skin disorder: Disorder of skin (disorder),915542,95320005,
-1,Trazodone: Trazodone,Increased appetite: Increased appetite (finding),703547,72405004,
-1,Nebivolol: nebivolol,Tinnitus: Tinnitus (finding),1314577,60862001,
-1,Ifosfamide: Ifosfamide,"Hallucination, visual: Visual hallucinations (finding)",19078187,64269007,
-1,Imiquimod: imiquimod,Tinnitus: Tinnitus (finding),981691,60862001,
-1,Bicalutamide: bicalutamide,Flatulence: Passing flatus (finding),1344381,249504006,
-1,Escitalopram: Escitalopram,Epigastric discomfort: Epigastric discomfort (finding),715939,119416008,
-1,Citalopram: Citalopram,Feeling drunk: Feeling intoxicated (finding),797617,102897001,
-1,Clindamycin: Clindamycin,Sensation of foreign body: Feeling of lump in throat (finding),997881,267103008,
-1,Ivabradine: ivabradine,Product use issue: Does not follow recommended medication schedule (finding)|Wrong route of administration (event),46234437,423986002|398231003,
-1,Rufinamide: rufinamide,Vomiting: Bilious vomiting (disorder)|Chemotherapy-induced nausea and vomiting (disorder)|Persistent vomiting (disorder)|Vomiting (disorder),19006586,71419002|18846006|196746003|422400008,
-1,Doxycycline: Doxycycline,Glossodynia: Glossodynia (disorder),1738521,30731004,
-1,Azacitidine: Azacitidine,Skin reaction: Skin reaction (observable entity)|Finding of skin reaction (finding),1314865,251348006|366667001,
-1,Etoricoxib: etoricoxib,Gastrointestinal pain: Abdominal pain (finding),19011355,21522001,
-1,Abacavir: abacavir,Gastritis: Gastroduodenitis (disorder)|Acute gastritis (disorder)|Gastritis (disorder),1736971,196731005|25458004|4556007,
-1,Doxycycline: Doxycycline,Sensation of foreign body: Feeling of lump in throat (finding),1738521,267103008,
-1,Desloratadine: desloratadine,Swelling face: Facial swelling (finding),1103006,278528006,
-1,Primaquine: Primaquine,Rash maculo-papular: Maculopapular eruption (disorder),1751310,247471006,
-1,Cefixime: Cefixime,Rash macular: Macular eruption (disorder),1796435,271756005,
-1,Methylprednisolone: Methylprednisolone,Hemiplegia: Hemiplegia (disorder),1506270,50582007,
